TweetId,UserName,ScreenName,UserID,TweetText,Reply,Retweet,Empty,Like,Empty,Tweeted On,Tag,Link,Tweeted Datetime,Lat,Long
"815623239623966721","Yrma Ylenia Pace","Yrmayly","535353715","Ti criticheranno sempre, parleranno male di te e sarà difficile che incontri qualcuno al quale… https://www.instagram.com/p/BOu0XvvA9bB/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/Yrmayly/status/815623239623966721,"10:18 AM - 1 Jan 2017",47.50767,19.06537
"815621763795193856","CROQUETANDO","JaviNieto_V","512133974"," @ Mordor https://www.instagram.com/p/BOuzsynA_Cv/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/JaviNieto_V/status/815621763795193856,"10:12 AM - 1 Jan 2017",47.50767,19.06537
"815619613782319104","Jäger Ádám","isztan","39593356","A boszorkányos szélben-derengő. @ Pilis-Tető - 756m https://www.instagram.com/p/BOuyuQIgoSe/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/isztan/status/815619613782319104,"10:04 AM - 1 Jan 2017",47.50767,19.06537
"815619297062043648","Reisinger Gábor","reisingerg","14545415","30 perce elég érdekes esetnek voltunk tanúi a Deák téren. Taxi, 2 utas, csikorgó indulás, rohanás, visszatolatás ezerrel, bele a buszba.","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/reisingerg/status/815619297062043648,"10:02 AM - 1 Jan 2017",47.50767,19.06537
"815618209709752320","Luigi Boccia","LuigiBoccia1","428128204","Zero ricordi di aver scattato questa foto ieri notte, ma a quanto pare è la prima scattata nel… https://www.instagram.com/p/BOuyFYSgV3p/ ","","","","1","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/LuigiBoccia1/status/815618209709752320,"9:58 AM - 1 Jan 2017",47.50767,19.06537
"815615625531944960","わら半紙","warabanshi","14847881","さて、このあとはオペラ座でニューイヤーコンサートへ。","1","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/warabanshi/status/815615625531944960,"9:48 AM - 1 Jan 2017",47.50767,19.06537
"815615521445978112","IG= pierrelawrence__","prettyboip101","36578186","I just landed in Europe, Ni**a #happynewyear #budapest #hungary  @ Budapest, Hungary https://www.instagram.com/p/BOuw2_ehxXo/ ","","","","1","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/prettyboip101/status/815615521445978112,"9:47 AM - 1 Jan 2017",47.50767,19.06537
"815614925733249024","mogyorócska","mogyikaa","95029493","A tegnap este margójára #happynewyear #party #hangover #nicejob #bestfriend matekelemen @ Corvin… https://www.instagram.com/p/BOuwle1Frer/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/mogyikaa/status/815614925733249024,"9:45 AM - 1 Jan 2017",47.50767,19.06537
"815614276857643008","Vick Costa","BornForThis_V","242989070","Freezing 
#Cold #Hungary #Budapest @ Danube River, Budapest, Hungary https://www.instagram.com/p/BOuwS5JjvD5/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/BornForThis_V/status/815614276857643008,"9:42 AM - 1 Jan 2017",47.50767,19.06537
"815613553868730369","Rita Molnar","nikitarita","14051248","Assassin's Creed (@ Cinema City in Budapest)","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/nikitarita/status/815613553868730369,"9:39 AM - 1 Jan 2017",47.50767,19.06537
"815613171566342144","Rasim Sitmanbetov","rasimaka","98588344","@pavel_urusov весёлого роджера!))","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/rasimaka/status/815613171566342144,"9:38 AM - 1 Jan 2017",47.50767,19.06537
"815612999792726016","Reisinger Gábor","reisingerg","14545415","@hron84 minden :) ezért tetszett :)","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/reisingerg/status/815612999792726016,"9:37 AM - 1 Jan 2017",47.50767,19.06537
"815612834642096128","réka 💁🏼","beliczkireka","430154221","Happy New Year  #NYE #2016 #2017 #fireworks @ Budapest, Hungary https://www.instagram.com/p/BOuvo1_BTlt/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/beliczkireka/status/815612834642096128,"9:37 AM - 1 Jan 2017",47.50767,19.06537
"815612611656028161","Emese Szilágyi","emese_szilagyi","737097656","Budapest in winter
#Budapest #frozen #newyear #winter #icy #cold #cold @ Budapest, Hungary https://www.instagram.com/p/BOuvibQDad9/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/emese_szilagyi/status/815612611656028161,"9:36 AM - 1 Jan 2017",47.50767,19.06537
"815612012315090944","réka 💁🏼","beliczkireka","430154221","Happy New Year  #NYE #2016 #2017#fireworks @ Budapest, Hungary https://www.instagram.com/p/BOuvQ4chn5j/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/beliczkireka/status/815612012315090944,"9:33 AM - 1 Jan 2017",47.50767,19.06537
"815611933608984577","Anaís Motta","anabrmotta","98254561","Todo amor do mundo por essa cidadezinha charmosa e gelada  #budapest #hungary @ Hungarian… https://www.instagram.com/p/BOuvOmphmlA/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/anabrmotta/status/815611933608984577,"9:33 AM - 1 Jan 2017",47.50767,19.06537
"815610997956222976","Marc Ressang","unioz","80575197","Crossing bridges #budapest #hungary #coldasfuck #vsco @ Danube River, Budapest, Hungary https://www.instagram.com/p/BOuuzJahoEA/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/unioz/status/815610997956222976,"9:29 AM - 1 Jan 2017",47.50767,19.06537
"815610525375598593","umetničko ime","NaopakSasvim","330650854","umetnik je prisutan
#budapest #hungary #portrait @ Budapest, Hungary https://www.instagram.com/p/BOuull6hRU0/ ","","","","1","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/NaopakSasvim/status/815610525375598593,"9:27 AM - 1 Jan 2017",47.50767,19.06537
"815609817863553028","Budapest Weather","BudapestHU","112314345","fog -> overcast clouds","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/BudapestHU/status/815609817863553028,"9:25 AM - 1 Jan 2017",47.50767,19.06537
"815609602645454848","Natty Dipold","nattydipold","622454027","When we feel the planet rather than fear its consequences then we create change in mass #life… https://www.instagram.com/p/BOuuKl_BZIl/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/nattydipold/status/815609602645454848,"9:24 AM - 1 Jan 2017",47.50767,19.06537
"815609153548910592","Vladimir Putin","andariiego","325244903","#Budapest #Hungary #HeroSquare @ Hero Square Budapest Hungary https://www.instagram.com/p/BOut91RgWcURalImu4YLhIjnnbCd1xQxiEo07M0/ …","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/andariiego/status/815609153548910592,"9:22 AM - 1 Jan 2017",47.50767,19.06537
"815609049165287424","Brian Cassey","briancassey","240887567","... an image from the nuclear bunker built in caves beneath Buda Castle in Budapest, Hungary.… https://www.instagram.com/p/BOut6tPjDpd/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/briancassey/status/815609049165287424,"9:22 AM - 1 Jan 2017",47.50767,19.06537
"815608691454054400","Jäger Ádám","isztan","39593356","Gúten Ágen. (a 2014-es ónos esős "jégtörést" elszenvedett fák emlékére.) @ Pilis-Tető - 756m https://www.instagram.com/p/BOutwYgArxN/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/isztan/status/815608691454054400,"9:20 AM - 1 Jan 2017",47.50767,19.06537
"815607429278875648","Marcel Zimmermann","z_marci1","765513113135357952","Yeezuskanyewest 2020 @ Budapest, Hungary https://www.instagram.com/p/BOutLmzjpG2Wg1fK3bYQ4KkxyiZ9aWnV1TUg-k0/ …","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/z_marci1/status/815607429278875648,"9:15 AM - 1 Jan 2017",47.50767,19.06537
"815607246935785472","Vladimir Putin","andariiego","325244903","#Hungary #Budapest @ Budapest, Hungary https://www.instagram.com/p/BOutGWWAUueN1cgz2FWusnoO4Yzb_oPVFeC2Ls0/ …","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/andariiego/status/815607246935785472,"9:14 AM - 1 Jan 2017",47.50767,19.06537
"815606999979270144","Vladimir Putin","andariiego","325244903","#Budapest #Hungary @ Budapest, Hungary https://www.instagram.com/p/BOus_KKgAjR3GWz4OfaMGllpOnmiP02Y5K4SqI0/ …","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/andariiego/status/815606999979270144,"9:13 AM - 1 Jan 2017",47.50767,19.06537
"815606848959156225","Vladimir Putin","andariiego","325244903","Puente de las cadenas #Hungary #Budapest @ Chain Bridge https://www.instagram.com/p/BOus6wKg08mhj59E_LQuuaOxXfA_hh59CvTa4M0/ …","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/andariiego/status/815606848959156225,"9:13 AM - 1 Jan 2017",47.50767,19.06537
"815606631757205504","Vladimir Putin","andariiego","325244903","#Basilica #SanEsteban #Budapest #Hungary @ Karácsonyi Vásár - Bazilika https://www.instagram.com/p/BOus0b7gk3NDjbBSwqxycHibLQLbVBPw94e6Yc0/ …","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/andariiego/status/815606631757205504,"9:12 AM - 1 Jan 2017",47.50767,19.06537
"815606049600323585","Jäger Ádám","isztan","39593356","Der Bozót (sokadik felvonás.) @ Pilis-Tető - 756m https://www.instagram.com/p/BOusje5g-iL/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/isztan/status/815606049600323585,"9:10 AM - 1 Jan 2017",47.50767,19.06537
"815605242251378689","Viki.","_vargaviki","145606750","#mintaz5karikanakakorzoi  @ Budapest, Hungary https://www.instagram.com/p/BOusLyeFt7ZP_H22MrYO9-J62ixXZ7zp-meOFM0/ …","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/_vargaviki/status/815605242251378689,"9:06 AM - 1 Jan 2017",47.50767,19.06537
"815604914470682624","Claudia Schumacher","claudiachilli","142977503","#budapest #danuberiver #happy2017 #chainbridgebudapest @ Budapest Chain Bridge https://www.instagram.com/p/BOusCdCAkEr/ ","","","","1","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/claudiachilli/status/815604914470682624,"9:05 AM - 1 Jan 2017",47.50767,19.06537
"815604911304036352","Nick Mangos","Nick_Mangos","59745534","Memento Park, Budapest | December 2016
Took an early drive out the city to check out the park… https://www.instagram.com/p/BOusCXSA3i5/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/Nick_Mangos/status/815604911304036352,"9:05 AM - 1 Jan 2017",47.50767,19.06537
"815604844786372609","m carrete","carretinho","318914092","#parliament #budapest #pest #travel #hungria #hungary #travelgram #travelling #traveling… https://www.instagram.com/p/BOusARaBcYW/ ","","","","2","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/carretinho/status/815604844786372609,"9:05 AM - 1 Jan 2017",47.50767,19.06537
"815604322465681408","Ferenc Sződy","Francesco23","53137584","Well, another year's in the books #selfie #firstoftheyear #firstof2017 #newyearseve #noglasses… https://www.instagram.com/p/BOurX-wACGl/ ","1","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/Francesco23/status/815604322465681408,"9:03 AM - 1 Jan 2017",47.50767,19.06537
"815604172640882688","Patrycia Schweiß","photellingimage","754589881830170624","My beloved sneakers accompanying me in Budapest, Hungary 

      .
      .
      .
      .… https://www.instagram.com/p/BOurs04j40p/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/photellingimage/status/815604172640882688,"9:02 AM - 1 Jan 2017",47.50767,19.06537
"815602355341234176","f","wongkar","55800422","A bronze statue of Stephen I of Hungary mounted on a horse, erected in 1906, against the… https://www.instagram.com/p/BOuq371jmQ_/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/wongkar/status/815602355341234176,"8:55 AM - 1 Jan 2017",47.50767,19.06537
"815601786794995712","Reisinger Gábor","reisingerg","14545415","@ottoolah Nincs like, mesélj! :)","1","","","1","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/reisingerg/status/815601786794995712,"8:53 AM - 1 Jan 2017",47.50767,19.06537
"815601182819418112","Reisinger Gábor","reisingerg","14545415","Zsivány Egy nagyon rendben van szerintem.","1","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/reisingerg/status/815601182819418112,"8:50 AM - 1 Jan 2017",47.50767,19.06537
"815601106424307716","Ciuraru Ştefania","StefaniaCiuraru","1128850524","#DiscoveringBudapest #magic #winter #NYEBudapest  @ Városligeti Műjégpálya https://www.instagram.com/p/BOuqTnygQzZ/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/StefaniaCiuraru/status/815601106424307716,"8:50 AM - 1 Jan 2017",47.50767,19.06537
"815599404409323520","muszeresz","peet_78","162329157","boldog ujjvéget!","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/peet_78/status/815599404409323520,"8:43 AM - 1 Jan 2017",47.50767,19.06537
"815598870654840832","Michael Wojcik","VoteWojcik","224911283","Mommy's mulled wine left unattended! @ Mazel Tov https://www.instagram.com/p/BOupSf1Dt5U/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/VoteWojcik/status/815598870654840832,"8:41 AM - 1 Jan 2017",47.50767,19.06537
"815598416491229185","Gergo Batai","GBatai","616927249","NEW YEAR'S KIKI! vibebudapest #newyearseve #drag #geriglam #nightlife #celebration… https://www.instagram.com/p/BOupFHDBkCS/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/GBatai/status/815598416491229185,"8:39 AM - 1 Jan 2017",47.50767,19.06537
"815596288305557505","BellaGaleaMusic","whatbellaloves","2554411477","Make up shopping sooon  @ Budapest, Hungary https://www.instagram.com/p/BOuoHQChJ4g/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/whatbellaloves/status/815596288305557505,"8:31 AM - 1 Jan 2017",47.50767,19.06537
"815595467601907713","BellaGaleaMusic","whatbellaloves","2554411477","Sounds good!!!  @ Budapest, Hungary https://www.instagram.com/p/BOunvX4hXRg/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/whatbellaloves/status/815595467601907713,"8:28 AM - 1 Jan 2017",47.50767,19.06537
"815595353252753408","f","wongkar","55800422","Matthias Church is a Roman Catholic church located in front of the Fisherman's Bastion at the… https://www.instagram.com/p/BOunsHjj27g/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/wongkar/status/815595353252753408,"8:27 AM - 1 Jan 2017",47.50767,19.06537
"815594840318734336","Tibor Rátz","ratztibor","1972402350","I'm at Zsivora park - Streetworkout pálya in Budapest","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/ratztibor/status/815594840318734336,"8:25 AM - 1 Jan 2017",47.50767,19.06537
"815594268291174400","ChicaSara","Cuadradotekiero","439418622","Solo existen dos días en el año en los que no se puede hacer nada: uno se… https://www.instagram.com/p/BOunMU5FZrU/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/Cuadradotekiero/status/815594268291174400,"8:23 AM - 1 Jan 2017",47.50767,19.06537
"815594021670232064","Michael Wojcik","VoteWojcik","224911283","Greetings from the #JewishQuarter where we are staying in #budapest @ Mazel Tov https://www.instagram.com/p/BOunFWNjMgc/ ","","","","2","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/VoteWojcik/status/815594021670232064,"8:22 AM - 1 Jan 2017",47.50767,19.06537
"815593594228772865","Ben Lee Allsopp","allsopp162","98242862","Serious bunch of lads this lot! Roll on more trips in 2017 #HappyNewYear #Budapest… https://www.instagram.com/p/BOum41PjGxO/ ","","","","1","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/allsopp162/status/815593594228772865,"8:20 AM - 1 Jan 2017",47.50767,19.06537
"815592246644850688","BellaGaleaMusic","whatbellaloves","2554411477","Happy new year!!!  @ Budapest, Hungary https://www.instagram.com/p/BOumRkwhOXe/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/whatbellaloves/status/815592246644850688,"8:15 AM - 1 Jan 2017",47.50767,19.06537
"815592234578038784","_c41","_c41","2246197411","I'm at Kelet Kávézó és Galéria in Budapest","","","","1","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/_c41/status/815592234578038784,"8:15 AM - 1 Jan 2017",47.50767,19.06537
"815592133168136192","Claudia Schumacher","claudiachilli","142977503","Just posted a photo @ St. Stephen's Basilica https://www.instagram.com/p/BOumOfEAHWj/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/claudiachilli/status/815592133168136192,"8:14 AM - 1 Jan 2017",47.50767,19.06537
"815591791101702144","Losonczi-Éles Zsófia","zsofesssz","192992530","I'm at Losonczi-Éles place  in Budapest","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/zsofesssz/status/815591791101702144,"8:13 AM - 1 Jan 2017",47.50767,19.06537
"815591764400734214","Losonczi-Éles Zsófia","zsofesssz","192992530","I'm at Kőrösi Cs. S. u. 27 <- 1","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/zsofesssz/status/815591764400734214,"8:13 AM - 1 Jan 2017",47.50767,19.06537
"815591728442961920","Losonczi-Éles Zsófia","zsofesssz","192992530","I'm at Liget tér in Budapest","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/zsofesssz/status/815591728442961920,"8:13 AM - 1 Jan 2017",47.50767,19.06537
"815591498422943744","BellaGaleaMusic","whatbellaloves","2554411477","Back to work  @ Budapest, Hungary https://www.instagram.com/p/BOul73ehire/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/whatbellaloves/status/815591498422943744,"8:12 AM - 1 Jan 2017",47.50767,19.06537
"815590554415353857","Caroline O'Hanlon","cohanlon9","303867360","Buda Castle!!!  #Sightseeing #Baltic @ Buda Castle https://www.instagram.com/p/BOulgc7D2Ik/ ","1","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/cohanlon9/status/815590554415353857,"8:08 AM - 1 Jan 2017",47.50767,19.06537
"815590231495811072","Leandro Araújo","leandroink","41701477","Banho ao ar livre! -8°C no ar e 40°C dentro d'água. @ Széchenyi thermal bath https://www.instagram.com/p/BOulXIMgXzd/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/leandroink/status/815590231495811072,"8:07 AM - 1 Jan 2017",47.50767,19.06537
"815590172410736640","Łukasz Słowak","neuroup","55886933","#budapest #budapeszt #węgry #hungary #Magyarország #igers #igersbudapest #igershungary… https://www.instagram.com/p/BOulVH8lbhQ/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/neuroup/status/815590172410736640,"8:07 AM - 1 Jan 2017",47.50767,19.06537
"815590067133677568","Łukasz Słowak","neuroup","55886933","#budapest #budapeszt #węgry #hungary #Magyarország #igers #igersbudapest #igershungary… https://www.instagram.com/p/BOulSEYFxLG/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/neuroup/status/815590067133677568,"8:06 AM - 1 Jan 2017",47.50767,19.06537
"815589266822729729","Alexis Thomas","alexis_cyp","146609559","Shoes On The Danube http://Bank.One  of the saddest memorials I have ever… https://www.instagram.com/p/BOuk6utFaKqyrwLjUNl-CGJJB0L3v_KitrWqNU0/ …","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/alexis_cyp/status/815589266822729729,"8:03 AM - 1 Jan 2017",47.50767,19.06537
"815588878639923200","Attila Tamasi","attila_tamasi","368220429","First day of the year hiking:) #cold #reallycold @ Biatorbágy Pecató https://www.instagram.com/p/BOukvwlA4_N/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/attila_tamasi/status/815588878639923200,"8:01 AM - 1 Jan 2017",47.50767,19.06537
"815588738592083968","S. József","Goldsega","490197171","I'm at Sega HQ https://www.swarmapp.com/c/d5h6sefjKKW ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/Goldsega/status/815588738592083968,"8:01 AM - 1 Jan 2017",47.50767,19.06537
"815588399918641152","CarpoolWorld","carpoolworld","87188071","#Carpool #Budapest -> #Bratislava rideshare split costs","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/carpoolworld/status/815588399918641152,"8:00 AM - 1 Jan 2017",47.50767,19.06537
"815588132527685633","Attila Tamasi","attila_tamasi","368220429","New year resolution: start running:P Hard to beat this gorgeous view. #firstrunoftheyear… https://www.instagram.com/p/BOukZ2EgNtB/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/attila_tamasi/status/815588132527685633,"7:58 AM - 1 Jan 2017",47.50767,19.06537
"815588060800892929","Łukasz Słowak","neuroup","55886933","#budapest #budapeszt #węgry #hungary #Magyarország #igers #igersbudapest #igershungary… https://www.instagram.com/p/BOukXsLl7Kl/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/neuroup/status/815588060800892929,"7:58 AM - 1 Jan 2017",47.50767,19.06537
"815587521044377600","ms elephant","sophiechelon","51271336","dupla ber + 4000  (@ Cinema City in Budapest)","","","","2","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/sophiechelon/status/815587521044377600,"7:56 AM - 1 Jan 2017",47.50767,19.06537
"815587406967619588","nyilaskristof","nyilaskristof","4830501405","Girlpower Party in Zriny Palace with DJ.Feree and HelloDóri :) 
#happynewyear #2017 #MegaParty… https://www.instagram.com/p/BOukEy_juZs/ ","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/nyilaskristof/status/815587406967619588,"7:56 AM - 1 Jan 2017",47.50767,19.06537
"815586681546018818","assira bâ","assiraba","1102384459","Looking back at 2016 like... @ Budapest, Hungary https://www.instagram.com/p/BOujv0JgpTajNdEKbOpMwt1mquKxTh1kD8GDEU0/ …","","","","1","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/assiraba/status/815586681546018818,"7:53 AM - 1 Jan 2017",47.50767,19.06537
"815586623203246080","Losonczi-Éles Zsófia","zsofesssz","192992530","I'm at Kálvin tér M (9, 15, 83, 909, 914, 914A, 950, 966, 979, 979A) - @bkkbudapest in Budapest","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/zsofesssz/status/815586623203246080,"7:52 AM - 1 Jan 2017",47.50767,19.06537
"815581605343264769","Budapest Weather","BudapestHU","112314345","overcast clouds -> fog
temperature down -5°C -> -6°C
humidity up 92% -> 100%","","","","","","Jan 1",geocode%3A47.50767%2C19.06537%2C30km%20since:2017-01-01%20until:2017-01-02&f=tweets,https://twitter.com/BudapestHU/status/815581605343264769,"7:33 AM - 1 Jan 2017",47.50767,19.06537
